transaction_id,user_id,date,transaction_type,category,payment_mode,location,notes,year_month,month,day_of_week,is_weekend,year,amount_idr
T7494,U038,2021-07-10,expense,transportasi,bank_transfer,palembang,naik MRT Jakarta,2021-07,7,Saturday,True,2021,32000
T10542,U001,2021-07-11,expense,tempat_tinggal,qris,medan,bayar cicilan sewa tahunan,2021-07,7,Sunday,True,2021,3714000
T11250,U009,2021-07-11,expense,tagihan,qris,balikpapan,bayar tagihan air,2021-07,7,Sunday,True,2021,163000
T3041,U018,2021-07-11,expense,tempat_tinggal,tunai,bandung,perpanjang kontrak rumah,2021-07,7,Sunday,True,2021,1575000
T4378,U026,2021-07-12,expense,tagihan,kartu,yogyakarta,bayar BPJS kesehatan,2021-07,7,Monday,False,2021,228000
T11996,U056,2021-07-12,expense,tempat_tinggal,bank_transfer,bandung,biaya sewa studio,2021-07,7,Monday,False,2021,1177000
T1864,U047,2021-07-12,expense,tempat_tinggal,kartu,medan,uang muka sewa kos,2021-07,7,Monday,False,2021,854000
T3596,U006,2021-07-13,income,gaji,bank_transfer,bandung,gaji plus tunjangan,2021-07,7,Tuesday,False,2021,11154000
T7822,U058,2021-07-13,expense,tempat_tinggal,tunai,medan,perpanjang sewa kos,2021-07,7,Tuesday,False,2021,962000
T10748,U088,2021-07-14,expense,makanan,bank_transfer,medan,makan di kantin,2021-07,7,Wednesday,False,2021,40000
T2131,U110,2021-07-14,expense,makanan,tunai,jakarta,pesan pizza online,2021-07,7,Wednesday,False,2021,189000
T11362,U037,2021-07-14,income,investasi,qris,jakarta,keuntungan dari portofolio,2021-07,7,Wednesday,False,2021,5513000
T13875,U017,2021-07-14,expense,transportasi,kartu,jakarta,beli tiket kereta,2021-07,7,Wednesday,False,2021,477000
T10519,U144,2021-07-14,income,investasi,kartu,denpasar,investasi reksa dana pasar uang,2021-07,7,Wednesday,False,2021,1948000
T8096,U108,2021-07-15,expense,makanan,qris,denpasar,pesan pizza online,2021-07,7,Thursday,False,2021,97000
T1411,U128,2021-07-15,income,gaji,qris,denpasar,slip gaji diterima,2021-07,7,Thursday,False,2021,16784000
T7826,U112,2021-07-15,expense,tabungan,qris,jakarta,transfer ke rekening tabungan,2021-07,7,Thursday,False,2021,1276000
T8572,U108,2021-07-15,expense,tagihan,bank_transfer,bandung,bayar premi asuransi,2021-07,7,Thursday,False,2021,768000
T9858,U010,2021-07-16,income,gaji,bank_transfer,semarang,gaji bulanan masuk,2021-07,7,Friday,False,2021,10446000
T9251,U044,2021-07-16,expense,tagihan,qris,yogyakarta,bayar paket data,2021-07,7,Friday,False,2021,74000
T6880,U076,2021-07-16,expense,tagihan,kartu,bandung,bayar premi asuransi,2021-07,7,Friday,False,2021,767000
T7158,U041,2021-07-17,expense,makanan,bank_transfer,semarang,pesan nasi goreng online,2021-07,7,Saturday,True,2021,39000
T2531,U114,2021-07-17,expense,tempat_tinggal,qris,palembang,bayar IPL apartemen,2021-07,7,Saturday,True,2021,3895000
T11706,U036,2021-07-17,expense,pendidikan,bank_transfer,medan,bayar kursus bahasa inggris,2021-07,7,Saturday,True,2021,1312000
T5356,U050,2021-07-17,expense,makanan,bank_transfer,unknown,makan di warteg,2021-07,7,Saturday,True,2021,54000
T6162,U123,2021-07-17,income,freelance,bank_transfer,jakarta,pendapatan affiliate,2021-07,7,Saturday,True,2021,1705000
T13960,U148,2021-07-18,expense,lainnya,qris,medan,belanja bulanan,2021-07,7,Sunday,True,2021,203000
T0650,U124,2021-07-18,expense,pendidikan,bank_transfer,palembang,beli alat tulis,2021-07,7,Sunday,True,2021,46000
T2819,U131,2021-07-19,expense,tagihan,kartu,bandung,bayar paket data,2021-07,7,Monday,False,2021,108000
T8861,U110,2021-07-19,income,investasi,qris,medan,keuntungan dari portofolio,2021-07,7,Monday,False,2021,1546000
T9029,U067,2021-07-19,expense,tempat_tinggal,kartu,medan,iuran kebersihan lingkungan,2021-07,7,Monday,False,2021,94000
T4539,U040,2021-07-19,income,gaji,kartu,bandung,bonus kinerja triwulan,2021-07,7,Monday,False,2021,11214000
T2596,U054,2021-07-20,expense,pendidikan,qris,jakarta,beli aplikasi belajar,2021-07,7,Tuesday,False,2021,87000
T7539,U020,2021-07-20,income,investasi,qris,surabaya,top up investasi crypto,2021-07,7,Tuesday,False,2021,4267000
T1447,U081,2021-07-20,expense,makanan,bank_transfer,medan,beli gorengan sore,2021-07,7,Tuesday,False,2021,7000
T8101,U059,2021-07-21,expense,tempat_tinggal,tunai,makassar,bayar uang kebersihan,2021-07,7,Wednesday,False,2021,35000
T10480,U107,2021-07-21,expense,tagihan,tunai,jakarta,bayar langganan iCloud,2021-07,7,Wednesday,False,2021,23000
T4387,U090,2021-07-21,expense,tagihan,bank_transfer,semarang,bayar BPJS ketenagakerjaan,2021-07,7,Wednesday,False,2021,350000
T0132,U111,2021-07-21,expense,pendidikan,kartu,balikpapan,bayar UKT semester,2021-07,7,Wednesday,False,2021,181000
T1788,U007,2021-07-21,expense,kesehatan,kartu,makassar,bayar imunisasi,2021-07,7,Wednesday,False,2021,475000
T13411,U030,2021-07-21,expense,tabungan,kartu,yogyakarta,setor tunai ke tabungan,2021-07,7,Wednesday,False,2021,661000
T4286,U012,2021-07-22,expense,makanan,kartu,palembang,makan siang bareng teman,2021-07,7,Thursday,False,2021,135000
T5415,U010,2021-07-22,expense,tagihan,bank_transfer,semarang,bayar langganan iCloud,2021-07,7,Thursday,False,2021,35000
T8561,U048,2021-07-22,expense,tagihan,tunai,surabaya,bayar cicilan motor,2021-07,7,Thursday,False,2021,291000
T3918,U123,2021-07-22,expense,makanan,qris,denpasar,pesan shopeefood siang,2021-07,7,Thursday,False,2021,80000
T7091,U015,2021-07-22,expense,kesehatan,tunai,makassar,bayar MCU tahunan,2021-07,7,Thursday,False,2021,306000
T2731,U091,2021-07-22,expense,tempat_tinggal,qris,balikpapan,iuran RT bulanan,2021-07,7,Thursday,False,2021,108000
T3082,U050,2021-07-23,expense,lainnya,qris,unknown,belanja mingguan,2021-07,7,Friday,False,2021,249000
T10475,U028,2021-07-23,expense,tempat_tinggal,kartu,jakarta,bayar sewa rumah,2021-07,7,Friday,False,2021,4423000
T3496,U139,2021-07-23,expense,makanan,bank_transfer,jakarta,makan di mcdonald,2021-07,7,Friday,False,2021,114000
T8100,U100,2021-07-23,expense,hiburan,qris,medan,streaming Disney+,2021-07,7,Friday,False,2021,64000
T12124,U104,2021-07-24,expense,makanan,tunai,palembang,beli cilok,2021-07,7,Saturday,True,2021,73000
T9774,U100,2021-07-26,expense,tempat_tinggal,tunai,balikpapan,perpanjang sewa kos,2021-07,7,Monday,False,2021,1866000
T9203,U128,2021-07-26,expense,transportasi,qris,bandung,beli tiket kereta,2021-07,7,Monday,False,2021,146000
T5469,U017,2021-07-26,expense,kesehatan,bank_transfer,semarang,konsultasi psikolog,2021-07,7,Monday,False,2021,233000
T6504,U130,2021-07-26,expense,makanan,qris,bandung,makan di kfc,2021-07,7,Monday,False,2021,78000
T6335,U052,2021-07-26,expense,tempat_tinggal,qris,denpasar,bayar kos minggu pertama,2021-07,7,Monday,False,2021,1927000
T9120,U120,2021-07-27,expense,tempat_tinggal,bank_transfer,palembang,sewa kos bulanan,2021-07,7,Tuesday,False,2021,1254000
T5229,U036,2021-07-27,income,freelance,tunai,surabaya,pendapatan affiliate,2021-07,7,Tuesday,False,2021,1136000
T7420,U012,2021-07-28,expense,makanan,tunai,bandung,beli jajanan pasar,2021-07,7,Wednesday,False,2021,100000
T6015,U094,2021-07-28,income,gaji,bank_transfer,bandung,transfer gaji dari HRD,2021-07,7,Wednesday,False,2021,9730000
T6714,U116,2021-07-29,expense,makanan,kartu,semarang,makan di food court,2021-07,7,Thursday,False,2021,60000
T13970,U052,2021-07-29,expense,makanan,qris,yogyakarta,beli kopi pagi,2021-07,7,Thursday,False,2021,39000
T12196,U070,2021-07-29,expense,makanan,tunai,bandung,beli jajanan pasar,2021-07,7,Thursday,False,2021,59000
T13420,U125,2021-07-29,expense,pendidikan,bank_transfer,medan,beli buku impor,2021-07,7,Thursday,False,2021,206000
T2743,U141,2021-07-29,expense,tabungan,bank_transfer,palembang,menabung untuk liburan,2021-07,7,Thursday,False,2021,273000
T11183,U116,2021-07-29,income,bonus,qris,balikpapan,insentif bulanan,2021-07,7,Thursday,False,2021,4566000
T5138,U074,2021-07-30,expense,hiburan,bank_transfer,surabaya,main futsal,2021-07,7,Friday,False,2021,166000
T4206,U115,2021-07-30,expense,tagihan,tunai,makassar,bayar premi asuransi,2021-07,7,Friday,False,2021,579000
T1580,U103,2021-07-30,expense,makanan,kartu,palembang,pesan nasi goreng online,2021-07,7,Friday,False,2021,43000
T11655,U129,2021-07-30,expense,tabungan,qris,makassar,setor tunai ke tabungan,2021-07,7,Friday,False,2021,2850000
T5670,U099,2021-07-30,income,investasi,tunai,makassar,beli reksa dana saham,2021-07,7,Friday,False,2021,7198000
T6292,U026,2021-07-30,expense,tagihan,qris,jakarta,bayar cicilan motor,2021-07,7,Friday,False,2021,171000
T4016,U085,2021-07-30,expense,makanan,kartu,semarang,makan bareng keluarga,2021-07,7,Friday,False,2021,120000
T8057,U067,2021-07-31,expense,tagihan,kartu,unknown,bayar TV kabel,2021-07,7,Saturday,True,2021,214000
T6484,U124,2021-07-31,income,lainnya,qris,balikpapan,beli keperluan dapur,2021-07,7,Saturday,True,2021,178000
T9846,U085,2021-07-31,expense,transportasi,bank_transfer,yogyakarta,servis rutin motor,2021-07,7,Saturday,True,2021,555000
T8872,U032,2021-07-31,expense,tempat_tinggal,kartu,surabaya,iuran RT bulanan,2021-07,7,Saturday,True,2021,82000
T12563,U136,2021-07-31,expense,makanan,tunai,denpasar,pesan grabfood,2021-07,7,Saturday,True,2021,107000
T13138,U053,2021-07-31,expense,tempat_tinggal,bank_transfer,surabaya,biaya keamanan komplek,2021-07,7,Saturday,True,2021,1952000
T13703,U024,2021-08-01,expense,tagihan,kartu,surabaya,bayar kartu kredit,2021-08,8,Sunday,True,2021,237000
T0530,U026,2021-08-01,expense,makanan,tunai,medan,beli jajanan pasar,2021-08,8,Sunday,True,2021,47000
T7924,U141,2021-08-01,expense,tempat_tinggal,qris,palembang,bayar uang kebersihan,2021-08,8,Sunday,True,2021,40000
T2855,U008,2021-08-01,expense,tempat_tinggal,kartu,denpasar,bayar kos bulanan,2021-08,8,Sunday,True,2021,1048000
T9586,U075,2021-08-02,expense,tagihan,bank_transfer,bandung,bayar premium Spotify,2021-08,8,Monday,False,2021,195000
T10607,U054,2021-08-02,income,lainnya,kartu,denpasar,transaksi harian rutin,2021-08,8,Monday,False,2021,293000
T9060,U038,2021-08-02,expense,pendidikan,bank_transfer,denpasar,bayar UKT semester,2021-08,8,Monday,False,2021,226000
T7671,U141,2021-08-03,expense,makanan,bank_transfer,jakarta,makan di food court,2021-08,8,Tuesday,False,2021,195000
T13685,U047,2021-08-03,income,investasi,tunai,denpasar,top up emas Antam digital,2021-08,8,Tuesday,False,2021,2266000
T1261,U107,2021-08-04,expense,tempat_tinggal,qris,yogyakarta,perpanjang kontrak rumah,2021-08,8,Wednesday,False,2021,3324000
T10457,U141,2021-08-04,expense,makanan,qris,makassar,makan di food court,2021-08,8,Wednesday,False,2021,56000
T3098,U041,2021-08-04,expense,tempat_tinggal,qris,medan,perpanjang kontrak rumah,2021-08,8,Wednesday,False,2021,4301000
T8832,U039,2021-08-04,expense,lainnya,qris,bandung,beli keperluan dapur,2021-08,8,Wednesday,False,2021,133000
T5801,U039,2021-08-04,expense,makanan,qris,denpasar,pesan burger online,2021-08,8,Wednesday,False,2021,104000
T5242,U032,2021-08-04,expense,transportasi,kartu,balikpapan,isi bensin motor,2021-08,8,Wednesday,False,2021,330000
T13851,U067,2021-08-05,expense,tabungan,bank_transfer,denpasar,transfer ke rekening tabungan,2021-08,8,Thursday,False,2021,1848000
T3444,U060,2021-08-05,income,bonus,bank_transfer,palembang,bonus target tercapai,2021-08,8,Thursday,False,2021,3919000
T2943,U090,2021-08-05,expense,makanan,tunai,yogyakarta,beli bubur pagi,2021-08,8,Thursday,False,2021,16000
T2617,U044,2021-08-05,expense,makanan,tunai,yogyakarta,beli es teh manis,2021-08,8,Thursday,False,2021,12000
T12934,U081,2021-08-06,expense,pendidikan,tunai,bandung,beli buku referensi,2021-08,8,Friday,False,2021,315000
T12032,U054,2021-08-06,expense,tempat_tinggal,tunai,makassar,bayar deposit apartemen,2021-08,8,Friday,False,2021,3696000
T4374,U031,2021-08-06,expense,tabungan,bank_transfer,yogyakarta,nabung rutin mingguan,2021-08,8,Friday,False,2021,2850000
T0751,U105,2021-08-06,expense,makanan,tunai,surabaya,makan di kantin,2021-08,8,Friday,False,2021,38000
T8002,U044,2021-08-06,expense,tempat_tinggal,bank_transfer,medan,perpanjang kontrak rumah,2021-08,8,Friday,False,2021,2595000
T12859,U094,2021-08-07,expense,transportasi,qris,medan,bayar parkir kantor,2021-08,8,Saturday,True,2021,21000
T4150,U039,2021-08-07,expense,makanan,tunai,palembang,beli cilok,2021-08,8,Saturday,True,2021,110000
T8653,U118,2021-08-07,expense,tagihan,qris,unknown,bayar BPJS ketenagakerjaan,2021-08,8,Saturday,True,2021,353000
T0256,U040,2021-08-08,expense,tabungan,kartu,balikpapan,transfer tabungan pendidikan anak,2021-08,8,Sunday,True,2021,939000
T9161,U081,2021-08-09,expense,tempat_tinggal,tunai,denpasar,bayar uang kebersihan,2021-08,8,Monday,False,2021,58000
T1510,U042,2021-08-09,expense,makanan,qris,jakarta,pesan ayam geprek,2021-08,8,Monday,False,2021,32000
T2484,U048,2021-08-09,income,investasi,bank_transfer,surabaya,beli SBN ritel,2021-08,8,Monday,False,2021,5873000
T6096,U079,2021-08-09,expense,kesehatan,qris,surabaya,beli alat tensi,2021-08,8,Monday,False,2021,352000
T3786,U014,2021-08-09,expense,lainnya,qris,palembang,beli kebutuhan pribadi,2021-08,8,Monday,False,2021,155000
T3871,U129,2021-08-09,expense,transportasi,qris,jakarta,naik bus transjakarta,2021-08,8,Monday,False,2021,11000
T8208,U077,2021-08-10,income,gaji,tunai,yogyakarta,slip gaji diterima,2021-08,8,Tuesday,False,2021,12719000
T6386,U078,2021-08-11,expense,transportasi,kartu,jakarta,ganti oli motor,2021-08,8,Wednesday,False,2021,207000
T2411,U040,2021-08-11,expense,makanan,qris,bandung,makan malam di restoran,2021-08,8,Wednesday,False,2021,164000
T13898,U113,2021-08-12,expense,lainnya,qris,yogyakarta,transaksi harian rutin,2021-08,8,Thursday,False,2021,234000
T3483,U044,2021-08-12,expense,makanan,kartu,makassar,makan bareng keluarga,2021-08,8,Thursday,False,2021,265000
T4111,U027,2021-08-12,expense,transportasi,qris,balikpapan,naik KRL commuter line,2021-08,8,Thursday,False,2021,135000
T1870,U029,2021-08-13,expense,lainnya,qris,surabaya,beli produk rumahan,2021-08,8,Friday,False,2021,171000
T11601,U073,2021-08-13,expense,tagihan,qris,semarang,bayar TV kabel,2021-08,8,Friday,False,2021,142000
T0511,U122,2021-08-14,expense,pendidikan,bank_transfer,medan,bayar kursus bahasa inggris,2021-08,8,Saturday,True,2021,980000
T4651,U010,2021-08-14,expense,pendidikan,qris,surabaya,bayar kursus bahasa inggris,2021-08,8,Saturday,True,2021,986000
T11369,U050,2021-08-14,income,bonus,tunai,unknown,bonus produksi,2021-08,8,Saturday,True,2021,3066000
T9479,U114,2021-08-14,expense,tempat_tinggal,qris,unknown,perpanjang kontrak rumah,2021-08,8,Saturday,True,2021,1950000
T1413,U133,2021-08-15,expense,transportasi,tunai,jakarta,bayar parkir mall,2021-08,8,Sunday,True,2021,14000
T5881,U136,2021-08-15,expense,makanan,ewallet,medan,beli cilok,2021-08,8,Sunday,True,2021,126000
T10698,U081,2021-08-15,expense,transportasi,bank_transfer,makassar,beli tiket kereta,2021-08,8,Sunday,True,2021,257000
T9093,U034,2021-08-15,expense,makanan,tunai,palembang,makan di warung padang,2021-08,8,Sunday,True,2021,98000
T8006,U019,2021-08-15,expense,hiburan,tunai,medan,main game online,2021-08,8,Sunday,True,2021,109000
T0439,U106,2021-08-15,expense,makanan,bank_transfer,makassar,makan soto ayam,2021-08,8,Sunday,True,2021,79000
T4065,U027,2021-08-16,expense,transportasi,bank_transfer,jakarta,naik bus transjakarta,2021-08,8,Monday,False,2021,28000
T0329,U094,2021-08-16,expense,pendidikan,kartu,surabaya,beli buku referensi,2021-08,8,Monday,False,2021,157000
T3121,U007,2021-08-16,expense,makanan,bank_transfer,bandung,makan di kantin,2021-08,8,Monday,False,2021,28000
T12230,U022,2021-08-16,expense,lainnya,qris,makassar,beli sabun dan sampo,2021-08,8,Monday,False,2021,126000
T0468,U030,2021-08-17,expense,tagihan,tunai,unknown,bayar paket data,2021-08,8,Tuesday,False,2021,76000
T7789,U040,2021-08-17,expense,makanan,bank_transfer,medan,makan siang bareng teman,2021-08,8,Tuesday,False,2021,73000
T0346,U109,2021-08-17,expense,tempat_tinggal,tunai,unknown,bayar uang kebersihan,2021-08,8,Tuesday,False,2021,71000
T3869,U051,2021-08-17,expense,tempat_tinggal,tunai,jakarta,bayar sewa rumah,2021-08,8,Tuesday,False,2021,3489000
T7215,U075,2021-08-18,income,investasi,kartu,balikpapan,investasi P2P lending,2021-08,8,Wednesday,False,2021,4635000
T11699,U010,2021-08-18,income,freelance,tunai,balikpapan,proyek website klien,2021-08,8,Wednesday,False,2021,6153000
T2937,U123,2021-08-18,expense,tempat_tinggal,tunai,balikpapan,bayar sewa apartemen,2021-08,8,Wednesday,False,2021,5104000
T13721,U138,2021-08-18,income,bonus,bank_transfer,denpasar,THR perusahaan,2021-08,8,Wednesday,False,2021,8555000
T3900,U118,2021-08-19,expense,tabungan,bank_transfer,surabaya,tabungan masa depan,2021-08,8,Thursday,False,2021,3140000
T1031,U065,2021-08-19,expense,kesehatan,qris,denpasar,kontrol dokter spesialis,2021-08,8,Thursday,False,2021,357000
T10583,U030,2021-08-20,expense,tempat_tinggal,kartu,yogyakarta,perpanjang kontrak rumah,2021-08,8,Friday,False,2021,4665000
T7328,U137,2021-08-20,expense,makanan,qris,denpasar,pesan shopeefood siang,2021-08,8,Friday,False,2021,55000
T0366,U096,2021-08-20,expense,tagihan,tunai,unknown,bayar tagihan listrik,2021-08,8,Friday,False,2021,389000
T10808,U064,2021-08-20,expense,transportasi,kartu,surabaya,naik angkot ke pasar,2021-08,8,Friday,False,2021,14000
T9931,U135,2021-08-20,expense,transportasi,kartu,makassar,naik bus transjakarta,2021-08,8,Friday,False,2021,15000
T11781,U057,2021-08-20,expense,tempat_tinggal,qris,semarang,perpanjang kontrak rumah,2021-08,8,Friday,False,2021,4977000
T12612,U149,2021-08-20,expense,tempat_tinggal,kartu,semarang,perpanjang kontrak rumah,2021-08,8,Friday,False,2021,2643000
T5554,U147,2021-08-21,expense,hiburan,ewallet,palembang,main futsal,2021-08,8,Saturday,True,2021,180000
T1632,U093,2021-08-21,expense,tagihan,qris,balikpapan,tagihan PLN bulan ini,2021-08,8,Saturday,True,2021,550000
T3495,U130,2021-08-21,income,lainnya,qris,palembang,beli sabun dan sampo,2021-08,8,Saturday,True,2021,125000
T8553,U091,2021-08-21,expense,tempat_tinggal,bank_transfer,palembang,bayar sewa apartemen,2021-08,8,Saturday,True,2021,3765000
T4071,U006,2021-08-21,expense,transportasi,tunai,jakarta,bayar parkir mall,2021-08,8,Saturday,True,2021,38000
T9769,U026,2021-08-21,expense,transportasi,bank_transfer,bandung,servis AC mobil,2021-08,8,Saturday,True,2021,840000
T0087,U072,2021-08-21,expense,kesehatan,bank_transfer,surabaya,beli vitamin dan suplemen,2021-08,8,Saturday,True,2021,147000
T6485,U072,2021-08-22,expense,makanan,tunai,palembang,makan di warteg,2021-08,8,Sunday,True,2021,63000
T13745,U142,2021-08-22,expense,tagihan,tunai,medan,perpanjang paket internet,2021-08,8,Sunday,True,2021,246000
T13145,U032,2021-08-22,expense,makanan,bank_transfer,surabaya,pesan dim sum,2021-08,8,Sunday,True,2021,64000
T7453,U107,2021-08-23,expense,tempat_tinggal,bank_transfer,surabaya,bayar kontrakan,2021-08,8,Monday,False,2021,1904000
T11546,U084,2021-08-23,expense,hiburan,kartu,yogyakarta,nonton pertandingan bola,2021-08,8,Monday,False,2021,175000
T3592,U036,2021-08-23,expense,transportasi,bank_transfer,bandung,naik travel antar kota,2021-08,8,Monday,False,2021,79000
T10828,U148,2021-08-23,income,freelance,qris,denpasar,proyek website klien,2021-08,8,Monday,False,2021,9468000
T5602,U049,2021-08-23,expense,tempat_tinggal,tunai,balikpapan,bayar sewa rumah,2021-08,8,Monday,False,2021,3926000
T10797,U026,2021-08-23,expense,tagihan,kartu,unknown,bayar tagihan air,2021-08,8,Monday,False,2021,150000
T7859,U098,2021-08-24,income,freelance,kartu,denpasar,pendapatan affiliate,2021-08,8,Tuesday,False,2021,825000
T1705,U126,2021-08-24,expense,hiburan,ewallet,medan,langganan Spotify premium,2021-08,8,Tuesday,False,2021,59000
T10849,U108,2021-08-24,expense,makanan,kartu,balikpapan,beli kopi pagi,2021-08,8,Tuesday,False,2021,38000
